course_code,course_name,course_link,page_number
MUS371,Advanced Principles of Digital Audio and Music Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3711,12
MUS372,Pedagogy of the Major Instrument,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3712,12
MUS373,Piano Pedagogy 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3713,12
MUS374,Jazz Pedagogy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3714,13
MUS376,Class Piano Teaching 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3715,13
MUS377,Class Piano Teaching 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3716,13
MUS378,Practicum in Piano Pedagogy 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3717,13
MUS379,Practicum in Piano Pedagogy 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3718,13
MUS380,Jazz Improvisation 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3719,13
MUS381,Jazz Improvisation 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3720,13
MUS400,Southern Maine Symphony Orchestra,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3722,13
MUS401,University Chorale,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3723,13
MUS402,University Concert Band,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3724,13
MUS404,Opera Workshop,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3725,13
MUS405,Chamber Singers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3726,13
MUS406,Chamber Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3727,13
MUS407,Jazz Ensemble,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3728,13
MUS408,Wind Ensemble,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3729,13
MUS440,Studio Class,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3732,13
MUS442,Recital Class,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3733,13
MUS452,Accompanying,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3736,13
MUS480,Bibliography and Research in Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3737,13
MUS498,Independent Study in Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3740,13
MUT110,Music Theory 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3646,13
MUT111,Sight Singing and Aural Skills 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3648,13
MUT112,Music Theory 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3650,13
MUT113,Sight Singing and Aural Skills 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3652,13
MUT210,Music Theory 3,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3667,13
MUT211,Sight Singing and Aural Skills 3,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3669,13
MUT212,Music Theory 4,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3670,13
MUT213,Sight Singing and Aural Skills 4,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3671,13
MUT330,Form and Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3703,13
MUT332,Counterpoint,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3704,13
SCI104,Basic Photography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3741,13
SCI105,Biological Principles I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3742,13
SCI106,Laboratory Biology I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3743,13
SCI107,Biological Principles II w/ Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3744,13
SCI108,Chemistry for Health Sciences,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3745,13
SCI113,Principles of Chemistry I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3746,13
SCI114,Laboratory Techniques I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3747,13
SCI115,Principles of Chemistry II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3748,13
SCI116,Laboratory Techniques II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3749,13
SCI130,The Biology of Human Health with Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3750,13
SCI140,Medical Terminology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3751,13
SCI170,Human Anatomy and Physiology I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3752,13
SCI171,Practical Human Anatomy and Physiology I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3753,13
SCI172,Human Anatomy and Physiology II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3754,13
SCI173,Practical Human Anatomy and Physiology II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3755,13
SCI190,Beer: The Science & Art of Brewing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3756,13
SCI199,Special Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3757,13
SCI209,Human Genetics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3758,13
SCI230,"Environmental Science, Policy, and Sustainability with Lab",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3759,13
SCI231,Digital Photography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3760,13
SCI240,Applied Botany w/Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3761,13
SCI250,Applied Physics w/ Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3762,13
SCI281,Microbiology for Health Sciences,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3763,13
SCI282,Microbiological Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3764,13
SCI299,Special Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3765,13
SCI305,Molecular Physiology w/ Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3766,13
SCI315,Environmental Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3767,13
SCI336,Fundamentals of Public Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3768,13
SCI337,Introduction to Epidemiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3769,13
SCI345,Pathophysiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3770,13
SCI350,Science Projects,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3771,13
SCI351,Emerging Infectious Diseases: From AIDS to Zika,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3772,13
SCI355,Ecology w/ Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3773,13
SCI359,Cancer and Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3774,13
SCI360,Sustainability Issues,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3775,13
SCI365,Marine and Coastal Biology w/Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3776,13
SCI398,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3777,13
SCI399,Special Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3778,13
SCI421,Natural Resource Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3779,13
SCI431,Principles of Immunology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3780,13
SCI440,Sustainability Projects,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3781,13
SCI450,Science in the Classroom,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3782,13
SCI470,Neurophysiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3783,13
NUR100,Introduction to Professional Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3784,13
NUR200,Introduction to Professional Nursing for Advanced Students,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3785,13
NUR211,Nursing Role for Accelerated B.S. Students,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3786,13
NUR300,Health Assessment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3788,13
NUR301,Health Assessment Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3789,13
NUR302,Pharmacology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3790,13
NUR305,Fundamentals in Nursing Lab for Accelerated B.S. students,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3791,13
NUR306,Nursing Arts and Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3792,13
NUR307,Fundamentals in Nursing Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3793,13
NUR308,Concepts of Professional Nursing Practice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3794,13
NUR309,Health Assessment for RNs,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3795,13
NUR310,Health Assessment Lab for RNs,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3796,13
NUR313,Intermediate Nursing Skills Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3797,13
NUR314,RN Credit Option,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3798,13
NUR318,Evidence-based Practice in Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3799,13
NUR319,Qualitative Inquiry in Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3800,13
NUR321,Health-Related Research,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3801,13
NUR323,Adult/Older Adult Health Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3802,13
NUR325,Adult/Older Adult Health Nursing Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3803,13
NUR326,Dominican Republic Community Nursing Partnership I Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3804,13
NUR327,Dominican Republic Community Nursing Partnership II Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3805,13
NUR328,Dominican Republic Community Nursing Partnership III Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3806,13
NUR330,Mental Health Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3807,13
NUR331,Mental Health Nursing Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3808,13
NUR332,Nursing Care of the Older Adult in the Community,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3809,13
NUR339,Community Nursing Partnerships I Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3810,13
NUR341,Community Nursing Partnerships II Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3811,13
NUR356,Concepts in Community Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3812,14
NUR370,Theory for Clinical Practice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3813,14
NUR386,Geary Clinical Cooperative,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3814,14
NUR413,Advanced Nursing Skills Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3815,14
NUR419,Community Nursing Partnerships for RNs Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3816,14
NUR420,Reproductive and Pediatric Nursing Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3817,14
NUR421,Reproductive and Sexual Health Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3818,14
NUR422,Reproductive and Sexual Health Nursing Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3819,14
NUR423,Management of the Critically Ill Adult/Older Adult,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3820,14
NUR424,Clinically-Applied Genetics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3821,14
NUR425,Management of the Critically Ill Adult/Older Adult Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3822,14
NUR427,Child Health Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3823,14
NUR428,Child Health Nursing Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3824,14
NUR436,Community Nursing Partnerships I for Accelerated B.S. Students Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3825,14
NUR437,Community Nursing Partnerships II for Accelerated B.S. Students Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3826,14
NUR470,Leadership and Ethics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3827,14
NUR474,"Professional Issues: Leadership, Management, and Organizations for RNs",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3828,14
NUR476,Theory Related to Clinical Specialty for RNs,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3829,14
NUR480,Practicum/Care Management Seminar and Clinical,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3830,14
NUR490,Capstone in Nursing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3831,14
NUR497,Dominican Republic Directed Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3832,14
PHI105,Introduction to Philosophy: Philosophy Through Its History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3833,14
PHI106,Why Philosophize?,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3834,14
PHI107,World Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3835,14
PHI200,World Philosophy Day,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3836,14
PHI201,Public Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5593,14
PHI205,Logic,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3837,14
PHI210,Ethical Theories,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3838,14
PHI211,Media Ethics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3839,14
PHI212,Environmental Ethics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3840,14
PHI220,Philosophy of Art and Visual Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3841,14
PHI221,Philosophy of Film,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3842,14
PHI225,Philosophy of the Mind,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3843,14
PHI230,Philosophy of Religion,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3844,14
PHI235,"Philosophy, Social Media, and Security",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3845,14
PHI240,Political Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3846,14
PHI241,Philosophy & the Politics of Work,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3848,14
PHI245,"Africa, Social Justice, and Exile",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3849,14
PHI250,Philosophy of Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3850,14
PHI260,Philosophy of Law,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3851,14
PHI270,Epistemology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3852,14
PHI285,"Biology, Technology, and Ethics",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3853,14
PHI290,Problems in Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3854,14
PHI291,Death and Dying,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3855,14
PHI295,"Medicine, Madness, and Disease",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3856,14
PHI310,History of Ancient Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3857,14
PHI312,Morality in African Literature and Film,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3858,14
PHI315,Eastern Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3859,14
PHI320,History of Medieval and Renaissance Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3860,14
PHI330,The Enlightenment: Modern Philosophy from Descartes to Kant,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3861,14
PHI340,Individual and Society: Politics and Economics in Nineteenth-Century Philosophy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3862,14
